Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000+01:00,00:15:00.000+01:00,18.184894561767578,,,,,,51.0479621887207,3.722710132598877,51.04828643798828,3.7231783866882324,0.625,0.75,0.5,,,,,,,
00:15:00.000+01:00,00:30:00.000+01:00,18.184894561767578,,,,,,51.04789733886719,3.722813367843628,51.048397064208984,3.723099708557129,1.1336826086044312,3.25,0.5,,,,,,,
00:30:00.000+01:00,00:45:00.000+01:00,18.184894561767578,,,,,,51.04788589477539,3.722712278366089,51.04816436767578,3.72337007522583,0.8330317735671997,1.5,0.5,,,,,,,
00:45:00.000+01:00,01:00:00.000+01:00,18.184894561767578,,,,,,51.04793167114258,3.722893476486206,51.04810333251953,3.7232306003570557,0.7795084714889526,1.0,0.55901700258255,2,,,,506173,,
01:00:00.000+01:00,01:15:00.000+01:00,18.184894561767578,,,,,,51.048004150390625,3.7226204872131348,51.04829788208008,3.723090887069702,0.9766979217529297,2.5,0.5,,,,,16246,,
01:15:00.000+01:00,01:30:00.000+01:00,18.18489646911621,,,,,,51.04804229736328,3.7230441570281982,51.04804229736328,3.7230441570281982,,,,2,,,,633878,,
01:30:00.000+01:00,01:45:00.000+01:00,18.18489646911621,,,,,,51.04800796508789,3.7229132652282715,51.048057556152344,3.722930431365967,,,,14,,,,855838,,
01:45:00.000+01:00,02:00:00.000+01:00,18.184894561767578,,,,,,51.048004150390625,3.722881317138672,51.04807662963867,3.7229976654052734,,,,,,,,,,
02:00:00.000+01:00,02:15:00.000+01:00,18.184894561767578,,,,,,51.04800033569336,3.722813129425049,51.048038482666016,3.7229976654052734,,,,24,,,,455013,,
02:15:00.000+01:00,02:30:00.000+01:00,18.184894561767578,,,,,,51.04800796508789,3.7228944301605225,51.04805374145508,3.7229950428009033,,,,3,,,,900000,,
02:30:00.000+01:00,02:45:00.000+01:00,18.184894561767578,,,,,,51.04800033569336,3.7228968143463135,51.04804611206055,3.7229807376861572,1.0,1.0,1.0,,,,,900000,,
02:45:00.000+01:00,03:00:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
03:00:00.000+01:00,03:15:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
03:15:00.000+01:00,03:30:00.000+01:00,18.184894561767578,,,,,,51.0479736328125,3.7228240966796875,51.04804992675781,3.722905397415161,,,,104,,,,900000,,
03:30:00.000+01:00,03:45:00.000+01:00,18.184894561767578,,,,,,51.04800796508789,3.7228403091430664,51.048057556152344,3.723025321960449,,,,33,,,,900000,,
03:45:00.000+01:00,04:00:00.000+01:00,18.184894561767578,,,,,,51.048004150390625,3.722893714904785,51.04802703857422,3.7229974269866943,,,,10,,,,900000,,
04:00:00.000+01:00,04:15:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
04:15:00.000+01:00,04:30:00.000+01:00,18.184894561767578,,,,,,51.048030853271484,3.722895383834839,51.048030853271484,3.722895383834839,,,,,,,,900000,,
04:30:00.000+01:00,04:45:00.000+01:00,18.184894561767578,,,,,,51.047996520996094,3.722837209701538,51.047996520996094,3.722837209701538,,,,,,,,900000,,
04:45:00.000+01:00,05:00:00.000+01:00,18.184894561767578,,,,,,51.048030853271484,3.722895622253418,51.048030853271484,3.722895622253418,,,,,,,,900000,,
05:00:00.000+01:00,05:15:00.000+01:00,18.184894561767578,,,,,,51.04800033569336,3.722832202911377,51.04800033569336,3.722832202911377,,,,,,,,900000,,
05:15:00.000+01:00,05:30:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
05:30:00.000+01:00,05:45:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
05:45:00.000+01:00,06:00:00.000+01:00,18.184894561767578,,,,,,51.048030853271484,3.7228951454162598,51.048030853271484,3.7228951454162598,,,,,,,,900000,,
06:00:00.000+01:00,06:15:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
06:15:00.000+01:00,06:30:00.000+01:00,18.184894561767578,,,,,,51.04800033569336,3.722825050354004,51.04800033569336,3.722825050354004,,,,,,,,900000,,
06:30:00.000+01:00,06:45:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
06:45:00.000+01:00,07:00:00.000+01:00,18.184894561767578,,,,,,51.04801559448242,3.722907066345215,51.04801559448242,3.722907066345215,,,,,,,,900000,,
07:00:00.000+01:00,07:15:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
07:15:00.000+01:00,07:30:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
07:30:00.000+01:00,07:45:00.000+01:00,18.184894561767578,,,,,,51.048011779785156,3.7228264808654785,51.048011779785156,3.7228264808654785,,,,,,,,900000,,
07:45:00.000+01:00,08:00:00.000+01:00,18.184894561767578,,,,,,51.048011779785156,3.7228245735168457,51.048030853271484,3.722895622253418,,,,,,,,900000,,
08:00:00.000+01:00,08:15:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
08:15:00.000+01:00,08:30:00.000+01:00,18.184894561767578,,,,,,51.048004150390625,3.7228310108184814,51.04800796508789,3.7229979038238525,,,,,,,,900000,,
08:30:00.000+01:00,08:45:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
08:45:00.000+01:00,09:00:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
09:00:00.000+01:00,09:15:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
09:15:00.000+01:00,09:30:00.000+01:00,18.184894561767578,,,,,,51.04802322387695,3.722839117050171,51.04804992675781,3.722902774810791,,,,,,,,900000,,
09:30:00.000+01:00,09:45:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
09:45:00.000+01:00,10:00:00.000+01:00,18.184894561767578,,,,,,51.048004150390625,3.7228734493255615,51.048004150390625,3.7229976654052734,,,,1,,,,900000,,
10:00:00.000+01:00,10:15:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
10:15:00.000+01:00,10:30:00.000+01:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,,
10:30:00.000+01:00,10:45:00.000+01:00,18.184894561767578,,,,,,51.04801559448242,3.722891092300415,51.04819869995117,3.722994804382324,0.7071067690849304,0.7071067690849304,0.7071067690849304,,,,,900000,,
10:45:00.000+01:00,11:00:00.000+01:00,18.184894561767578,,,,,,51.048133850097656,3.72314453125,51.048133850097656,3.72314453125,0.55901700258255,0.55901700258255,0.55901700258255,,,,,900000,,
11:00:00.000+01:00,11:15:00.000+01:00,18.184894561767578,,,,,,51.04798126220703,3.722858190536499,51.04798126220703,3.722858190536499,,,,9,,,,900000,,
11:15:00.000+01:00,11:30:00.000+01:00,18.184894561767578,,,,,,51.047996520996094,3.722879409790039,51.04801940917969,3.722987413406372,,,,1,,,,451971,,
11:30:00.000+01:00,11:45:00.000+01:00,18.184894561767578,,,,,,51.048004150390625,3.722703695297241,51.04816436767578,3.7229840755462646,0.5295084714889526,0.55901700258255,0.5,,,,,,,
11:45:00.000+01:00,12:00:00.000+01:00,18.184894561767578,,,,,,51.04798126220703,3.722860097885132,51.0483283996582,3.7230191230773926,,,,,,,,,,
12:00:00.000+01:00,12:15:00.000+01:00,18.184894561767578,,,,,,51.047996520996094,3.722797155380249,51.048221588134766,3.722926616668701,,,,3,,,,384277,,
12:15:00.000+01:00,12:30:00.000+01:00,18.184894561767578,,,,,,51.048004150390625,3.7226881980895996,51.048248291015625,3.7229795455932617,,,,1,,,,393095,,
12:30:00.000+01:00,12:45:00.000+01:00,18.184894561767578,,,,,,51.04798126220703,3.7228317260742188,51.04801940917969,3.7229936122894287,,,,,,,,,,
12:45:00.000+01:00,13:00:00.000+01:00,18.184894561767578,,,,,,51.04798126220703,3.722883462905884,51.04798126220703,3.722883462905884,,,,,,,,,,
13:00:00.000+01:00,13:15:00.000+01:00,18.184894561767578,,,,,,51.04798126220703,3.7228646278381348,51.04803466796875,3.72300124168396,,,,25,,,,874056,,
13:15:00.000+01:00,13:30:00.000+01:00,18.184894561767578,,,,,,51.04795837402344,3.7228643894195557,51.04814147949219,3.7231571674346924,1.375,2.25,0.5,14,,,,900000,,
13:30:00.000+01:00,13:45:00.000+01:00,18.184894561767578,,,,,,51.04780578613281,3.72257661819458,51.04813766479492,3.7234535217285156,0.75,0.75,0.75,15,,,,900000,,
13:45:00.000+01:00,14:00:00.000+01:00,18.184894561767578,,,,,,51.04798889160156,3.7228403091430664,51.048187255859375,3.7229719161987305,1.25,1.25,1.25,,,,,900000,,
14:00:00.000+01:00,14:15:00.000+01:00,18.184894561767578,,,,,,,,,,,,,0,,,,900000,,
14:15:00.000+01:00,14:30:00.000+01:00,18.184894561767578,,,,,,51.04798126220703,3.7228407859802246,51.04801940917969,3.7229602336883545,,,,49,,,,900000,,
14:30:00.000+01:00,14:45:00.000+01:00,40.86567687988281,275.9190673828125,,,,,51.0479621887207,3.722705602645874,51.04802703857422,3.722965955734253,,,,409,,,,440246,,91768
14:45:00.000+01:00,15:00:00.000+01:00,74.52139282226562,864.9658203125,,,,,51.048213958740234,3.721665143966675,51.048213958740234,3.721665143966675,,,,1157,,,,137161,735485,27354
15:00:00.000+01:00,15:15:00.000+01:00,18.18489646911621,,,,,,51.04792404174805,3.7228474617004395,51.04826736450195,3.722987651824951,1.7763878107070923,1.8027756214141846,1.75,61,,,,900000,,
