Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000Z,00:15:00.000Z,,18.114540100097656,,,,51.04945373535156,3.7330660820007324,51.04945373535156,3.7330660820007324,2.0,2.0,2.0,,,,,900000,
00:15:00.000Z,00:30:00.000Z,,22.807893753051758,,,,51.049556732177734,3.732760190963745,51.049556732177734,3.732760190963745,,,,,,,,900000,
00:30:00.000Z,00:45:00.000Z,,3.6334333419799805,,,,,,,,,,,,,,,900000,
00:45:00.000Z,01:00:00.000Z,,5.894230365753174,,,,51.049530029296875,3.732849359512329,51.049530029296875,3.732849359512329,,,,,,,,900000,
01:00:00.000Z,01:15:00.000Z,,17.16748809814453,,,,51.049503326416016,3.7327728271484375,51.049556732177734,3.732854127883911,,,,,,,,900000,
01:15:00.000Z,01:30:00.000Z,,7.639413833618164,,,,,,,,,,,,,,,900000,
01:30:00.000Z,01:45:00.000Z,,7.639413833618164,,,,,,,,,,,,,,,900000,
01:45:00.000Z,02:00:00.000Z,,7.639413833618164,,,,,,,,,,,,,,,900000,
02:00:00.000Z,02:15:00.000Z,,10.55395221710205,,,,51.04928970336914,3.7325761318206787,51.04928970336914,3.7325761318206787,1.0,1.0,1.0,,,,,900000,
02:15:00.000Z,02:30:00.000Z,,28.823389053344727,,,,,,,,,,,,,,,900000,
02:30:00.000Z,02:45:00.000Z,,7.559898376464844,,,,51.04953384399414,3.7328312397003174,51.04953384399414,3.7328312397003174,,,,,,,,900000,
02:45:00.000Z,03:00:00.000Z,,5.608832836151123,,,,51.0495491027832,3.732762098312378,51.0495491027832,3.732762098312378,,,,,,,,900000,
03:00:00.000Z,03:15:00.000Z,,9.450377464294434,,,,51.04953384399414,3.7328524589538574,51.04953384399414,3.7328524589538574,,,,,,,,900000,
03:15:00.000Z,03:30:00.000Z,,28.463523864746094,,,,51.049560546875,3.732952833175659,51.049560546875,3.732952833175659,,,,,,,,900000,
03:30:00.000Z,03:45:00.000Z,,2.860377550125122,,,,51.04953384399414,3.73275089263916,51.04953384399414,3.73275089263916,,,,,,,,900000,
03:45:00.000Z,04:00:00.000Z,,1.7932438850402832,,,,,,,,,,,1,,,,900000,
04:00:00.000Z,04:15:00.000Z,,1.7932438850402832,,,,,,,,,,,29,,,,900000,
04:15:00.000Z,04:30:00.000Z,,6.362452507019043,,,,51.049530029296875,3.732759714126587,51.049564361572266,3.732813596725464,,,,68,,,,900000,
04:30:00.000Z,04:45:00.000Z,,19.356861114501953,,,,51.049537658691406,3.7327516078948975,51.049560546875,3.732888698577881,,,,97,,,,900000,
04:45:00.000Z,05:00:00.000Z,,13.975448608398438,,,,51.04952621459961,3.732816457748413,51.04957580566406,3.732848882675171,,,,93,,,,900000,
05:00:00.000Z,05:15:00.000Z,,20.210384368896484,,,,51.049503326416016,3.732745409011841,51.049530029296875,3.732820510864258,,,,163,,,,756867,143133
05:15:00.000Z,05:30:00.000Z,,7.272716522216797,,,,51.04953384399414,3.732783555984497,51.04957962036133,3.732818603515625,,,,22,,,,900000,
05:30:00.000Z,05:45:00.000Z,,4.152035236358643,,,,,,,,,,,111,,,,900000,
05:45:00.000Z,06:00:00.000Z,,4.152035236358643,,,,,,,,,,,241,,,,900000,
06:00:00.000Z,06:15:00.000Z,,8.874082565307617,,,,51.0495491027832,3.732779026031494,51.04961013793945,3.732787847518921,,,,26,,,,900000,
06:15:00.000Z,06:30:00.000Z,,3.7617709636688232,,,,,,,,,,,,,,,900000,
06:30:00.000Z,06:45:00.000Z,,11.525547981262207,,,,51.04953384399414,3.7327520847320557,51.04960250854492,3.7328178882598877,,,,160,,,,452224,
06:45:00.000Z,07:00:00.000Z,,35.23478698730469,,,,51.04956817626953,3.7328152656555176,51.04956817626953,3.7328152656555176,,,,145,,,,700042,
07:00:00.000Z,07:15:00.000Z,,167.48631286621094,,,,,,,,,,,129,,,,825977,
07:15:00.000Z,07:30:00.000Z,,726.8668823242188,,,,51.04279327392578,3.7257890701293945,51.04780197143555,3.7310101985931396,,,,729,,,,,385478
07:30:00.000Z,07:45:00.000Z,,,,,,,,,,,,,,,,,,
07:45:00.000Z,08:00:00.000Z,,,,,,,,,,,,,,,,,,
08:00:00.000Z,08:15:00.000Z,,,,,,,,,,,,,,,,,,
08:15:00.000Z,08:30:00.000Z,,,,,,,,,,,,,,,,,,
