Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000Z,00:15:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,900000,
00:15:00.000Z,00:30:00.000Z,18.184894561767578,,,,,,,,,,,,,,,,900000,
00:30:00.000Z,00:45:00.000Z,18.184894561767578,,,,,51.048004150390625,3.722839593887329,51.04807662963867,3.7230865955352783,,,,,,,,900000,
00:45:00.000Z,01:00:00.000Z,40.10340118408203,388.35296630859375,,,,51.04633712768555,3.7230165004730225,51.04808807373047,3.7237513065338135,,,,622,,,,278991,325173
01:00:00.000Z,01:15:00.000Z,63.408573150634766,583.5359497070312,,,,51.03958511352539,3.7256741523742676,51.04287338256836,3.7260923385620117,,,,777,,,,71790,670918
01:15:00.000Z,01:30:00.000Z,33.873634338378906,150.50868225097656,,,,51.040245056152344,3.7256181240081787,51.04033660888672,3.7258620262145996,,,,475,,,,,232751
01:30:00.000Z,01:45:00.000Z,31.717729568481445,105.45533752441406,,,,51.040069580078125,3.725400686264038,51.04033279418945,3.7258622646331787,,,,277,,,,,200767
01:45:00.000Z,02:00:00.000Z,64.90768432617188,834.519287109375,,,,51.03911209106445,3.7237966060638428,51.04579544067383,3.7260990142822266,,,,1301,,,,,693159
02:00:00.000Z,02:15:00.000Z,34.09221649169922,288.48822021484375,,,,51.048011779785156,3.7228140830993652,51.048011779785156,3.7228140830993652,,,,345,,,,664007,235993
02:15:00.000Z,02:30:00.000Z,18.18489646911621,,,,,51.048011779785156,3.7228803634643555,51.0480842590332,3.723147392272949,,,,,,,,900000,
02:30:00.000Z,02:45:00.000Z,18.18489646911621,,,,,51.04800033569336,3.7228569984436035,51.048038482666016,3.722923994064331,,,,,,,,900000,
02:45:00.000Z,03:00:00.000Z,18.18489646911621,,,,,51.04800033569336,3.7228481769561768,51.048072814941406,3.723024606704712,,,,,,,,900000,
03:00:00.000Z,03:15:00.000Z,18.18489646911621,,,,,51.04800796508789,3.7228589057922363,51.04808044433594,3.7231078147888184,,,,,,,,900000,
03:15:00.000Z,03:30:00.000Z,18.18489646911621,,,,,51.04802703857422,3.72293758392334,51.04802703857422,3.72293758392334,,,,,,,,900000,
03:30:00.000Z,03:45:00.000Z,18.18489646911621,,,,,51.048011779785156,3.7228617668151855,51.04808044433594,3.723081588745117,,,,,,,,900000,
03:45:00.000Z,04:00:00.000Z,18.18489646911621,,,,,51.04802322387695,3.722872734069824,51.04808044433594,3.7231340408325195,,,,,,,,900000,
04:00:00.000Z,04:15:00.000Z,18.18489646911621,,,,,51.048004150390625,3.7228493690490723,51.04808044433594,3.7231132984161377,,,,,,,,900000,
04:15:00.000Z,04:30:00.000Z,18.18489646911621,,,,,51.048030853271484,3.722928762435913,51.048030853271484,3.722928762435913,,,,,,,,900000,
04:30:00.000Z,04:45:00.000Z,18.18489646911621,,,,,51.048011779785156,3.722844123840332,51.04808044433594,3.7230937480926514,,,,,,,,900000,
04:45:00.000Z,05:00:00.000Z,18.18489646911621,,,,,51.048011779785156,3.722867965698242,51.048072814941406,3.7230796813964844,,,,,,,,900000,
05:00:00.000Z,05:15:00.000Z,18.18489646911621,,,,,51.048030853271484,3.722951889038086,51.048072814941406,3.7230052947998047,,,,,,,,900000,
05:15:00.000Z,05:30:00.000Z,18.18489646911621,,,,,51.047996520996094,3.722860813140869,51.0481071472168,3.72293758392334,0.5040345191955566,0.7071067690849304,0.5,,,,,900000,
05:30:00.000Z,05:45:00.000Z,18.18489646911621,,,,,51.04801940917969,3.7229151725769043,51.048057556152344,3.7230024337768555,,,,,,,,900000,
05:45:00.000Z,06:00:00.000Z,18.18489646911621,,,,,,,,,,,,,,,,900000,
06:00:00.000Z,06:15:00.000Z,18.18489646911621,,,,,,,,,,,,,,,,900000,
06:15:00.000Z,06:30:00.000Z,18.18489646911621,,,,,,,,,,,,,,,,900000,
06:30:00.000Z,06:45:00.000Z,18.18489646911621,,,,,51.04804229736328,3.7229878902435303,51.04804229736328,3.7229878902435303,,,,,,,,900000,
06:45:00.000Z,07:00:00.000Z,18.18489646911621,,,,,,,,,,,,,,,,900000,
07:00:00.000Z,07:15:00.000Z,18.18489646911621,,,,,51.04802703857422,3.722895383834839,51.04804229736328,3.7230043411254883,,,,,,,,900000,
07:15:00.000Z,07:30:00.000Z,18.18489646911621,,,,,,,,,,,,,,,,900000,
07:30:00.000Z,07:45:00.000Z,18.18489646911621,,,,,,,,,,,,,,,,900000,
07:45:00.000Z,08:00:00.000Z,18.18489646911621,,,,,51.048030853271484,3.723001480102539,51.048030853271484,3.723001480102539,,,,,,,,900000,
08:00:00.000Z,08:15:00.000Z,18.18489646911621,,,,,51.04802703857422,3.722900152206421,51.04802703857422,3.722900152206421,,,,,,,,900000,
08:15:00.000Z,08:30:00.000Z,18.18489646911621,,,,,51.04801940917969,3.722869634628296,51.04801940917969,3.7230372428894043,,,,,,,,900000,
08:30:00.000Z,08:45:00.000Z,18.18489646911621,,,,,51.04804611206055,3.723017454147339,51.04804611206055,3.723017454147339,,,,,,,,900000,
08:45:00.000Z,09:00:00.000Z,18.18489646911621,,,,,51.048038482666016,3.7229437828063965,51.048038482666016,3.7229437828063965,,,,,,,,900000,
09:00:00.000Z,09:15:00.000Z,18.18489646911621,,,,,51.048004150390625,3.7228546142578125,51.048004150390625,3.7228546142578125,,,,,,,,900000,
09:15:00.000Z,09:30:00.000Z,18.18489646911621,,,,,51.04800033569336,3.7228798866271973,51.04803466796875,3.7229652404785156,,,,,,,,900000,
09:30:00.000Z,09:45:00.000Z,18.18489646911621,,,,,51.04800796508789,3.7228734493255615,51.048072814941406,3.722993850708008,,,,,,,,900000,
09:45:00.000Z,10:00:00.000Z,18.18489646911621,,,,,51.048030853271484,3.7228379249572754,51.04803466796875,3.7229175567626953,,,,,,,,900000,
10:00:00.000Z,10:15:00.000Z,18.18489646911621,,,,,,,,,,,,,,,,900000,
10:15:00.000Z,10:30:00.000Z,18.184894561767578,,,,,51.04796600341797,3.7228775024414062,51.048065185546875,3.7230968475341797,2.3155670166015625,5.147815227508545,0.55901700258255,391,,,,635069,
10:30:00.000Z,10:45:00.000Z,18.18489646911621,,,,,51.04800796508789,3.7228612899780273,51.048065185546875,3.7230947017669678,,,,45,,,,643762,
10:45:00.000Z,11:00:00.000Z,18.184894561767578,,,,,51.047996520996094,3.7228329181671143,51.04808807373047,3.7232701778411865,,,,1,,,,900000,
11:00:00.000Z,11:15:00.000Z,18.184894561767578,,,,,51.04803466796875,3.7229089736938477,51.04810333251953,3.7230870723724365,,,,38,,,,900000,
11:15:00.000Z,11:30:00.000Z,18.184894561767578,,,,,51.048065185546875,3.7228844165802,51.048091888427734,3.7232704162597656,,,,15,,,,900000,
11:30:00.000Z,11:45:00.000Z,18.184894561767578,,,,,51.04805374145508,3.7228665351867676,51.048133850097656,3.7231314182281494,,,,72,,,,900000,
11:45:00.000Z,12:00:00.000Z,18.184894561767578,,,,,51.048011779785156,3.722917318344116,51.048065185546875,3.72309947013855,,,,60,,,,679914,
