Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
00:00:00.000Z,00:15:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
00:15:00.000Z,00:30:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
00:30:00.000Z,00:45:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
00:45:00.000Z,01:00:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
01:00:00.000Z,01:15:00.000Z,,1.1981924772262573,,,,,,,,,,,1,,,
01:15:00.000Z,01:30:00.000Z,,1.1981924772262573,,,,,,,,,,,59,,,
01:30:00.000Z,01:45:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
01:45:00.000Z,02:00:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
02:00:00.000Z,02:15:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
02:15:00.000Z,02:30:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
02:30:00.000Z,02:45:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
02:45:00.000Z,03:00:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
03:00:00.000Z,03:15:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
03:15:00.000Z,03:30:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
03:30:00.000Z,03:45:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
03:45:00.000Z,04:00:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
04:00:00.000Z,04:15:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
04:15:00.000Z,04:30:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
04:30:00.000Z,04:45:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
04:45:00.000Z,05:00:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
05:00:00.000Z,05:15:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
05:15:00.000Z,05:30:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
05:30:00.000Z,05:45:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
05:45:00.000Z,06:00:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
06:00:00.000Z,06:15:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
06:15:00.000Z,06:30:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
06:30:00.000Z,06:45:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
06:45:00.000Z,07:00:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
07:00:00.000Z,07:15:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
07:15:00.000Z,07:30:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
07:30:00.000Z,07:45:00.000Z,,1.1981924772262573,,,,,,,,,,,,,,
07:45:00.000Z,08:00:00.000Z,,1.1981924772262573,,,,,,,,,,,0,,,
08:00:00.000Z,08:15:00.000Z,,1.1981924772262573,,,,,,,,,,,3,,,
08:15:00.000Z,08:30:00.000Z,,76.93928527832031,,,,51.049015045166016,3.7326838970184326,51.04908752441406,3.7327029705047607,,,,,,,
08:30:00.000Z,08:45:00.000Z,,247.5287628173828,,,,,,,,,,,,,,
08:45:00.000Z,09:00:00.000Z,,247.5287628173828,,,,,,,,,,,30,,,
09:00:00.000Z,09:15:00.000Z,,247.5287628173828,,,,,,,,,,,,,,
09:15:00.000Z,09:30:00.000Z,,247.5287628173828,,,,,,,,,,,269,,,
09:30:00.000Z,09:45:00.000Z,,247.5287628173828,,,,,,,,,,,395,,,
09:45:00.000Z,10:00:00.000Z,,8102.14208984375,,,,51.01890563964844,3.724780797958374,51.034446716308594,3.73551344871521,,,,1122,,,
10:00:00.000Z,10:15:00.000Z,,885.6466064453125,,,,51.02447509765625,3.7357771396636963,51.02650833129883,3.738279104232788,,,,184,,,
10:15:00.000Z,10:30:00.000Z,,515.2836303710938,,,,51.02447509765625,3.7357771396636963,51.02650833129883,3.738279104232788,,,,0,,,
10:30:00.000Z,10:45:00.000Z,,157.89559936523438,,,,,,,,,,,,,,
10:45:00.000Z,11:00:00.000Z,,77.99779510498047,,,,51.024314880371094,3.73551344871521,51.02447509765625,3.7357771396636963,,,,,,,
11:00:00.000Z,11:15:00.000Z,,69.08846282958984,,,,51.024314880371094,3.73551344871521,51.02447509765625,3.7357771396636963,,,,,,,
11:15:00.000Z,11:30:00.000Z,,575.112548828125,,,,51.02447509765625,3.7357771396636963,51.02650833129883,3.738279104232788,,,,79,,,
11:30:00.000Z,11:45:00.000Z,,1127.5184326171875,,,,51.024314880371094,3.73551344871521,51.02650833129883,3.738279104232788,,,,12,,,
11:45:00.000Z,12:00:00.000Z,,657.4699096679688,,,,51.024314880371094,3.73551344871521,51.02650833129883,3.738279104232788,,,,,,,
12:00:00.000Z,12:15:00.000Z,,413.19256591796875,,,,51.024314880371094,3.73551344871521,51.02650833129883,3.738279104232788,,,,66,,,
12:15:00.000Z,12:30:00.000Z,,291.7832946777344,,,,,,,,,,,,,,
12:30:00.000Z,12:45:00.000Z,,578.7640380859375,,,,51.024314880371094,3.73551344871521,51.02650833129883,3.738279104232788,,,,,,,
12:45:00.000Z,13:00:00.000Z,,192.73526000976562,,,,51.024314880371094,3.73551344871521,51.02447509765625,3.7357771396636963,,,,,,,
13:00:00.000Z,13:15:00.000Z,,151.44476318359375,,,,,,,,,,,,,,
13:15:00.000Z,13:30:00.000Z,,543.8900756835938,,,,51.02447509765625,3.7357771396636963,51.02650833129883,3.738279104232788,,,,,,,
13:30:00.000Z,13:45:00.000Z,,671.62548828125,,,,51.024314880371094,3.73551344871521,51.02650833129883,3.738279104232788,,,,245,,,
13:45:00.000Z,14:00:00.000Z,,251.34893798828125,,,,51.02650833129883,3.738279104232788,51.02650833129883,3.738279104232788,,,,10,,,
14:00:00.000Z,14:15:00.000Z,,91.28271484375,,,,51.02447509765625,3.7357771396636963,51.02447509765625,3.7357771396636963,,,,,,,
14:15:00.000Z,14:30:00.000Z,,38.88728713989258,,,,51.024314880371094,3.73551344871521,51.02447509765625,3.7357771396636963,,,,,,,
14:30:00.000Z,14:45:00.000Z,,27.11931610107422,,,,51.024314880371094,3.73551344871521,51.024314880371094,3.73551344871521,,,,,,,
14:45:00.000Z,15:00:00.000Z,,396.1438903808594,,,,51.02447509765625,3.7357771396636963,51.02650833129883,3.738279104232788,,,,,,,
15:00:00.000Z,15:15:00.000Z,,217.8126220703125,,,,51.024314880371094,3.73551344871521,51.024314880371094,3.73551344871521,,,,,,,
15:15:00.000Z,15:30:00.000Z,,158.36610412597656,,,,51.02447509765625,3.7357771396636963,51.02447509765625,3.7357771396636963,,,,,,,
15:30:00.000Z,15:45:00.000Z,,665.9197387695312,,,,51.024314880371094,3.73551344871521,51.02650833129883,3.738279104232788,,,,5,,,
15:45:00.000Z,16:00:00.000Z,,1065.1715087890625,,,,51.024314880371094,3.73551344871521,51.02650833129883,3.738279104232788,,,,18,,,
16:00:00.000Z,16:15:00.000Z,,3124.892578125,,,,51.019142150878906,3.727135181427002,51.02996063232422,3.738279104232788,,,,1152,,,
16:15:00.000Z,16:30:00.000Z,,4502.6103515625,,,,51.03157424926758,3.72694730758667,51.04804992675781,3.734375476837158,,,,421,,,
16:30:00.000Z,16:45:00.000Z,,868.84033203125,,,,51.04804992675781,3.7318131923675537,51.050235748291016,3.7324771881103516,,,,243,,,
16:45:00.000Z,17:00:00.000Z,,635.15478515625,,,,51.04804992675781,3.7318131923675537,51.050235748291016,3.7324771881103516,,,,45,,,
17:00:00.000Z,17:15:00.000Z,,157.7103271484375,,,,,,,,,,,128,,,
17:15:00.000Z,17:30:00.000Z,,693.5011596679688,,,,51.047847747802734,3.7318131923675537,51.050235748291016,3.732656717300415,,,,150,,,
17:30:00.000Z,17:45:00.000Z,,1844.3701171875,,,,51.037349700927734,3.7324771881103516,51.04804992675781,3.748462438583374,,,,662,,,
17:45:00.000Z,18:00:00.000Z,,48.60078430175781,,,,51.0374641418457,3.7489378452301025,51.0374641418457,3.7489378452301025,,,,99,,,
18:00:00.000Z,18:15:00.000Z,,130.57806396484375,,,,51.037349700927734,3.748462438583374,51.0374641418457,3.7489378452301025,,,,36,,,
