Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Meditating duration (ms)
00:00:00.000Z,00:15:00.000Z,18.39322853088379,,,,,50.87209701538086,3.57922101020813,50.87209701538086,3.57922101020813,,,,,,,,,900000,,
00:15:00.000Z,00:30:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
00:30:00.000Z,00:45:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5792105197906494,50.87201690673828,3.5792105197906494,,,,,,,,,900000,,
00:45:00.000Z,01:00:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
01:00:00.000Z,01:15:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
01:15:00.000Z,01:30:00.000Z,18.39322853088379,,,,,50.87209701538086,3.57922101020813,50.87209701538086,3.57922101020813,,,,,,,,,900000,,
01:30:00.000Z,01:45:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5792105197906494,50.87201690673828,3.5792105197906494,,,,,,,,,900000,,
01:45:00.000Z,02:00:00.000Z,18.39322853088379,,,,,50.87209701538086,3.57922101020813,50.87209701538086,3.57922101020813,,,,,,,,,900000,,
02:00:00.000Z,02:15:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5792105197906494,50.87201690673828,3.5792105197906494,,,,,,,,,900000,,
02:15:00.000Z,02:30:00.000Z,18.39322853088379,,,,,50.87209701538086,3.57922101020813,50.87209701538086,3.57922101020813,,,,,,,,,900000,,
02:30:00.000Z,02:45:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
02:45:00.000Z,03:00:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5792105197906494,50.87201690673828,3.5792105197906494,,,,,,,,,900000,,
03:00:00.000Z,03:15:00.000Z,18.39322853088379,,,,,50.87209701538086,3.57922101020813,50.87209701538086,3.57922101020813,,,,,,,,,900000,,
03:15:00.000Z,03:30:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
03:30:00.000Z,03:45:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
03:45:00.000Z,04:00:00.000Z,18.39322853088379,,,,,50.87201690673828,3.5792105197906494,50.87201690673828,3.5792105197906494,,,,,,,,,900000,,
04:00:00.000Z,04:15:00.000Z,18.39322853088379,,,,,50.8720817565918,3.5791549682617188,50.8720817565918,3.5791549682617188,,,,,,,,,900000,,
04:15:00.000Z,04:30:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
04:30:00.000Z,04:45:00.000Z,18.39322853088379,,,,,50.87199020385742,3.579129219055176,50.872047424316406,3.5792062282562256,,,,,,,,,900000,,
04:45:00.000Z,05:00:00.000Z,18.39322853088379,,,,,50.87209701538086,3.57922101020813,50.87209701538086,3.57922101020813,,,,,,,,,900000,,
05:00:00.000Z,05:15:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
05:15:00.000Z,05:30:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
05:30:00.000Z,05:45:00.000Z,18.39322853088379,,,,,50.87199401855469,3.5790839195251465,50.87209701538086,3.57922101020813,,,,,,,,,900000,,
05:45:00.000Z,06:00:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
06:00:00.000Z,06:15:00.000Z,18.39322853088379,,,,,50.87201690673828,3.579124927520752,50.872100830078125,3.57922101020813,,,,9,,,,,900000,,
06:15:00.000Z,06:30:00.000Z,18.39322853088379,,,,,50.87204360961914,3.579124927520752,50.872100830078125,3.57912540435791,,,,,,,,,900000,,
06:30:00.000Z,06:45:00.000Z,18.39322853088379,,,,,50.8720588684082,3.5790717601776123,50.8720588684082,3.5790717601776123,,,,,,,,,900000,,
06:45:00.000Z,07:00:00.000Z,18.39322853088379,,,,,50.87200927734375,3.5790717601776123,50.872100830078125,3.5793066024780273,0.7099999785423279,0.7099999785423279,0.7099999785423279,43,,,,,673292,,
07:00:00.000Z,07:15:00.000Z,37.06798553466797,171.7220001220703,,,,50.871944427490234,3.5788164138793945,50.87209701538086,3.57922101020813,1.03083336353302,1.7200000286102295,0.5,349,,,,,630465,269535,
07:15:00.000Z,07:30:00.000Z,73.8805160522461,2852.826904296875,,,,50.85281753540039,3.5792105197906494,50.87201690673828,3.5999834537506104,,,,284,,,,628924,142013,129063,
07:30:00.000Z,07:45:00.000Z,20.39252471923828,43.80793380737305,,,,50.85175323486328,3.6009886264801025,50.85189437866211,3.6022720336914062,,,,55,,,,,,28856,
07:45:00.000Z,08:00:00.000Z,18.393230438232422,,,,,50.92094421386719,3.6398227214813232,50.92906951904297,3.6427063941955566,,,,8,,,,,,,422715
08:00:00.000Z,08:15:00.000Z,64.04366302490234,1563.3963623046875,,,,51.023406982421875,3.697112798690796,51.035865783691406,3.7108964920043945,,,,487,,,,436955,,192140,270905
08:15:00.000Z,08:30:00.000Z,28.271026611328125,39.67599868774414,,,,51.023406982421875,3.6970269680023193,51.02349090576172,3.697112798690796,,,,158,,,,,560633,142567,
08:30:00.000Z,08:45:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
08:45:00.000Z,09:00:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
09:00:00.000Z,09:15:00.000Z,18.39322853088379,,,,,51.02342987060547,3.6971065998077393,51.02342987060547,3.6971065998077393,0.800000011920929,0.800000011920929,0.800000011920929,,,,,,900000,,
09:15:00.000Z,09:30:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
09:30:00.000Z,09:45:00.000Z,18.39322853088379,,,,,51.023406982421875,3.6970162391662598,51.023406982421875,3.697112798690796,,,,,,,,,900000,,
09:45:00.000Z,10:00:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
10:00:00.000Z,10:15:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
10:15:00.000Z,10:30:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
10:30:00.000Z,10:45:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
10:45:00.000Z,11:00:00.000Z,18.39322853088379,,,,,51.023380279541016,3.6969196796417236,51.02341079711914,3.697092294692993,,,,57,,,,,397758,,
11:00:00.000Z,11:15:00.000Z,18.39322853088379,,,,,51.023406982421875,3.6970162391662598,51.023406982421875,3.697112798690796,,,,,,,,,871666,,
11:15:00.000Z,11:30:00.000Z,18.393226623535156,,,,,,,,,,,,,,,,,900000,,
11:30:00.000Z,11:45:00.000Z,18.393226623535156,,,,,51.023406982421875,3.697112798690796,51.02348327636719,3.6972200870513916,,,,,,,,,900000,,
11:45:00.000Z,12:00:00.000Z,23.948087692260742,64.76873779296875,,,,,,,,,,,101,,,,,819826,80174,
12:00:00.000Z,12:15:00.000Z,27.686872482299805,81.2802734375,,,,51.02311706542969,3.697112798690796,51.023406982421875,3.6984333992004395,,,,264,,,,,470703,134136,
12:15:00.000Z,12:30:00.000Z,18.39322853088379,,,,,,,,,,,,18,,,,,398831,,
12:30:00.000Z,12:45:00.000Z,18.393226623535156,,,,,51.02340316772461,3.6970162391662598,51.023406982421875,3.697209596633911,,,,,,,,,745608,,
12:45:00.000Z,13:00:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
13:00:00.000Z,13:15:00.000Z,18.39322853088379,,,,,51.023406982421875,3.6970162391662598,51.023406982421875,3.697112798690796,,,,,,,,,900000,,
13:15:00.000Z,13:30:00.000Z,18.39322853088379,,,,,51.023406982421875,3.6970162391662598,51.023406982421875,3.697112798690796,,,,,,,,,900000,,
13:30:00.000Z,13:45:00.000Z,18.39322853088379,,,,,51.02340316772461,3.697112798690796,51.023406982421875,3.697209596633911,,,,7,,,,,900000,,
13:45:00.000Z,14:00:00.000Z,18.39322853088379,,,,,51.023406982421875,3.6970162391662598,51.023406982421875,3.697112798690796,,,,,,,,,900000,,
14:00:00.000Z,14:15:00.000Z,18.39322853088379,,,,,51.023406982421875,3.6970162391662598,51.023406982421875,3.697112798690796,,,,,,,,,900000,,
14:15:00.000Z,14:30:00.000Z,18.39322853088379,,,,,51.023406982421875,3.6970162391662598,51.023406982421875,3.697112798690796,,,,,,,,,900000,,
14:30:00.000Z,14:45:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
14:45:00.000Z,15:00:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
15:00:00.000Z,15:15:00.000Z,18.39322853088379,,,,,51.02336502075195,3.6969196796417236,51.02341079711914,3.697112798690796,,,,,,,,,900000,,
15:15:00.000Z,15:30:00.000Z,18.39322853088379,,,,,51.023406982421875,3.697112798690796,51.02348327636719,3.6972200870513916,,,,16,,,,,900000,,
15:30:00.000Z,15:45:00.000Z,18.39322853088379,,,,,51.023406982421875,3.6970162391662598,51.023406982421875,3.697112798690796,,,,,,,,,900000,,
15:45:00.000Z,16:00:00.000Z,18.39322853088379,,,,,51.023406982421875,3.6970162391662598,51.023406982421875,3.6970162391662598,,,,,,,,,900000,,
16:00:00.000Z,16:15:00.000Z,18.39322853088379,,,,,51.02336502075195,3.6970162391662598,51.023406982421875,3.697059154510498,,,,,,,,,900000,,
16:15:00.000Z,16:30:00.000Z,18.39322853088379,,,,,51.023406982421875,3.6970162391662598,51.023406982421875,3.697112798690796,,,,,,,,,900000,,
16:30:00.000Z,16:45:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
16:45:00.000Z,17:00:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
17:00:00.000Z,17:15:00.000Z,18.39322853088379,,,,,,,,,,,,48,,,,,859062,,
17:15:00.000Z,17:30:00.000Z,67.7403793334961,686.6260375976562,,,,51.027137756347656,3.7081854343414307,51.03502655029297,3.7090373039245605,,,,953,,,,,,712232,
17:30:00.000Z,17:45:00.000Z,18.393226623535156,,,,,51.036773681640625,3.689206123352051,51.036773681640625,3.689206123352051,,,,,,,,,,,
17:45:00.000Z,18:00:00.000Z,18.39322853088379,,,,,50.85171890258789,3.6021835803985596,50.92958068847656,3.64158296585083,,,,6,,,,,76170,,
18:00:00.000Z,18:15:00.000Z,28.093887329101562,183.88975524902344,,,,50.848304748535156,3.6020333766937256,50.851768493652344,3.603053092956543,,,,605,,,,,144363,140011,
18:15:00.000Z,18:30:00.000Z,41.962215423583984,169.41880798339844,,,,50.84815979003906,3.602736711502075,50.84827423095703,3.603024959564209,,,,294,,,,,409360,340173,
18:30:00.000Z,18:45:00.000Z,32.57183837890625,94.312255859375,,,,,,,,,,,143,,,,,695359,204641,
18:45:00.000Z,19:00:00.000Z,24.997940063476562,52.284912109375,,,,50.848304748535156,3.6027634143829346,50.848304748535156,3.6027634143829346,,,,87,,,,,418225,95327,
19:00:00.000Z,19:15:00.000Z,18.393230438232422,,,,,50.848304748535156,3.6027631759643555,50.848304748535156,3.6027631759643555,,,,,,,,,56379,,
19:15:00.000Z,19:30:00.000Z,18.39322853088379,,,,,,,,,,,,17,,,,,360329,,
19:30:00.000Z,19:45:00.000Z,75.00172424316406,976.5553588867188,,,,50.848304748535156,3.594698429107666,50.85269546508789,3.6027607917785645,,,,53,,,,712093,46387,56408,
19:45:00.000Z,20:00:00.000Z,55.957977294921875,2437.043212890625,,,,50.85548400878906,3.5789291858673096,50.87199020385742,3.5899782180786133,,,,102,,,,426064,386864,87072,
20:00:00.000Z,20:15:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,224103,,
20:15:00.000Z,20:30:00.000Z,18.393226623535156,,,,,,,,,,,,,,,,,,,
20:30:00.000Z,20:45:00.000Z,18.393226623535156,,,,,,,,,,,,,,,,,,,
20:45:00.000Z,21:00:00.000Z,18.39322853088379,,,,,50.871944427490234,3.5788164138793945,50.87202072143555,3.5791146755218506,,,,79,,,,,772314,,
21:00:00.000Z,21:15:00.000Z,18.39322853088379,,,,,50.871944427490234,3.5788164138793945,50.87198257446289,3.578965425491333,,,,,,,,,900000,,
21:15:00.000Z,21:30:00.000Z,18.39322853088379,,,,,50.871944427490234,3.5788164138793945,50.87201690673828,3.5792105197906494,,,,7,,,,,900000,,
21:30:00.000Z,21:45:00.000Z,18.39322853088379,,,,,50.87198257446289,3.578965425491333,50.87201690673828,3.5792105197906494,,,,,,,,,900000,,
21:45:00.000Z,22:00:00.000Z,18.39322853088379,,,,,50.87197494506836,3.5790717601776123,50.87209701538086,3.57922101020813,,,,62,,,,,900000,,
22:00:00.000Z,22:15:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
22:15:00.000Z,22:30:00.000Z,18.39322853088379,,,,,50.8720588684082,3.5790717601776123,50.8720588684082,3.5790717601776123,,,,,,,,,900000,,
22:30:00.000Z,22:45:00.000Z,18.39322853088379,,,,,50.87197494506836,3.5791573524475098,50.872093200683594,3.5792768001556396,,,,,,,,,900000,,
22:45:00.000Z,23:00:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
23:00:00.000Z,23:15:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
23:15:00.000Z,23:30:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
23:30:00.000Z,23:45:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
23:45:00.000Z,00:00:00.000Z,18.39322853088379,,,,,,,,,,,,,,,,,900000,,
