Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000+02:00,00:15:00.000+02:00,18.184894561767578,,,,,,51.04808807373047,3.7231016159057617,51.04811096191406,3.7232699394226074,,,,,,,,900000,
00:15:00.000+02:00,00:30:00.000+02:00,18.184894561767578,,,,,,51.048072814941406,3.723026752471924,51.04810333251953,3.7231695652008057,,,,,,,,900000,
00:30:00.000+02:00,00:45:00.000+02:00,18.184894561767578,,,,,,51.048072814941406,3.7230405807495117,51.048072814941406,3.7230405807495117,,,,,,,,900000,
00:45:00.000+02:00,01:00:00.000+02:00,18.184894561767578,,,,,,51.0480842590332,3.723055124282837,51.04808807373047,3.723135232925415,,,,,,,,900000,
01:00:00.000+02:00,01:15:00.000+02:00,18.184894561767578,,,,,,51.0481071472168,3.7231850624084473,51.0481071472168,3.7231850624084473,,,,,,,,900000,
01:15:00.000+02:00,01:30:00.000+02:00,18.184894561767578,,,,,,51.04810333251953,3.7231009006500244,51.04811096191406,3.7231791019439697,,,,,,,,900000,
01:30:00.000+02:00,01:45:00.000+02:00,18.184894561767578,,,,,,51.04808807373047,3.723045587539673,51.048091888427734,3.7232718467712402,,,,,,,,900000,
01:45:00.000+02:00,02:00:00.000+02:00,18.184894561767578,,,,,,51.04806137084961,3.7231595516204834,51.0481071472168,3.7231850624084473,,,,,,,,900000,
02:00:00.000+02:00,02:15:00.000+02:00,18.184894561767578,,,,,,51.04808807373047,3.7230048179626465,51.04811096191406,3.7231926918029785,,,,,,,,900000,
02:15:00.000+02:00,02:30:00.000+02:00,18.184894561767578,,,,,,51.04807662963867,3.7229692935943604,51.04811096191406,3.7230684757232666,,,,,,,,900000,
02:30:00.000+02:00,02:45:00.000+02:00,18.184894561767578,,,,,,,,,,,,,,,,,900000,
