Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Height (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000+01:00,00:15:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
00:15:00.000+01:00,00:30:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
00:30:00.000+01:00,00:45:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
00:45:00.000+01:00,01:00:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
01:00:00.000+01:00,01:15:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
01:15:00.000+01:00,01:30:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
01:30:00.000+01:00,01:45:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
01:45:00.000+01:00,02:00:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
02:00:00.000+01:00,02:15:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
02:15:00.000+01:00,02:30:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
02:30:00.000+01:00,02:45:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
02:45:00.000+01:00,03:00:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
03:00:00.000+01:00,03:15:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
03:15:00.000+01:00,03:30:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
03:30:00.000+01:00,03:45:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
03:45:00.000+01:00,04:00:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
04:00:00.000+01:00,04:15:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
04:15:00.000+01:00,04:30:00.000+01:00,,0.30966606736183167,,,,,,,,,,,,,,,,900000,
04:30:00.000+01:00,04:45:00.000+01:00,,21.042877197265625,,,,,50.87205123901367,3.579068183898926,50.87210464477539,3.579089641571045,,,,,,,,900000,
04:45:00.000+01:00,05:00:00.000+01:00,,46.7860107421875,,,,,50.872093200683594,3.579350471496582,50.87209701538086,3.5795609951019287,2.0,2.0,2.0,,,,,900000,
05:00:00.000+01:00,05:15:00.000+01:00,,42.46538162231445,,,,,50.87207794189453,3.579030990600586,50.87209701538086,3.579118013381958,,,,,,,,900000,
05:15:00.000+01:00,05:30:00.000+01:00,,1.090513825416565,,,,,,,,,,,,,,,,900000,
05:30:00.000+01:00,05:45:00.000+01:00,,1.090513825416565,,,,,,,,,,,,,,,,900000,
05:45:00.000+01:00,06:00:00.000+01:00,,1.090513825416565,,,,,,,,,,,,,,,,900000,
06:00:00.000+01:00,06:15:00.000+01:00,,1.090513825416565,,,,,,,,,,,,,,,,900000,
06:15:00.000+01:00,06:30:00.000+01:00,,1.090513825416565,,,,,,,,,,,,,,,,900000,
06:30:00.000+01:00,06:45:00.000+01:00,,1.090513825416565,,,,,,,,,,,,,,,,900000,
06:45:00.000+01:00,07:00:00.000+01:00,,1.090513825416565,,,,,,,,,,,,,,,,900000,
07:00:00.000+01:00,07:15:00.000+01:00,,1.090513825416565,,,,,,,,,,,,,,,,900000,
07:15:00.000+01:00,07:30:00.000+01:00,,1.090513825416565,,,,,,,,,,,,,,,,900000,
07:30:00.000+01:00,07:45:00.000+01:00,,1.090513825416565,,,,,,,,,,,,,,,,900000,
07:45:00.000+01:00,08:00:00.000+01:00,,1.090513825416565,,,,,,,,,,,,,,,,900000,
08:00:00.000+01:00,08:15:00.000+01:00,,1.090513825416565,,,,,,,,,,,,,,,,900000,
08:15:00.000+01:00,08:30:00.000+01:00,,1.090513825416565,,,,,,,,,,,,29,,,,900000,
08:30:00.000+01:00,08:45:00.000+01:00,,909.6189575195312,,,,,50.871944427490234,3.5790317058563232,50.87207794189453,3.579047918319702,,,,476,,,,428843,
08:45:00.000+01:00,09:00:00.000+01:00,,2667.890625,,,,,50.86048126220703,3.579033851623535,50.87207794189453,3.596299648284912,,,,410,,,,351011,
09:00:00.000+01:00,09:15:00.000+01:00,,9668.7890625,,,,,50.86894226074219,3.5790414810180664,50.8961067199707,3.6210739612579346,5.733918190002441,9.8011474609375,1.0,44,,,,,59855
09:15:00.000+01:00,09:30:00.000+01:00,,3965.65771484375,,,,,50.873016357421875,3.6142518520355225,50.89219284057617,3.6176629066467285,,,,138,,,,750134,149866
09:30:00.000+01:00,09:45:00.000+01:00,,1352.5458984375,,,,,50.896240234375,3.603156089782715,50.89653015136719,3.6033456325531006,1.3680340051651,2.2360680103302,0.5,,,,,900000,
09:45:00.000+01:00,10:00:00.000+01:00,,919.0441284179688,,,,,,,,,,,,,,,,900000,
10:00:00.000+01:00,10:15:00.000+01:00,,2234.5654296875,,,,,50.87709426879883,3.6142518520355225,50.87709426879883,3.6142518520355225,,,,,,,,900000,
10:15:00.000+01:00,10:30:00.000+01:00,,1551.540283203125,,,,,50.89219284057617,3.6145997047424316,50.89219284057617,3.6145997047424316,,,,,,,,900000,
10:30:00.000+01:00,10:45:00.000+01:00,,5088.353515625,,,,,50.86894226074219,3.6142518520355225,50.89219284057617,3.6210739612579346,,,,,,,,900000,
10:45:00.000+01:00,11:00:00.000+01:00,,1048.7337646484375,,,,,50.87709426879883,3.6142518520355225,50.88056564331055,3.6178367137908936,,,,,,,,900000,
11:00:00.000+01:00,11:15:00.000+01:00,,259.380859375,,,,,,,,,,,,,,,,900000,
11:15:00.000+01:00,11:30:00.000+01:00,,2121.84130859375,,,,,50.86920166015625,3.6060495376586914,50.87709426879883,3.6176629066467285,,,,,,,,900000,
11:30:00.000+01:00,11:45:00.000+01:00,,381.1293029785156,,,,,,,,,,,,,,,,900000,
